978-0-86612-359-4,Paperback,Hospitality Industry Managerial Accounting,7,Schmidgall,HRT-HOTEL & REST MGMT,374,01-SELF,Required
978-0-86612-359-4,Paperback,Hospitality Industry Managerial Accounting,7,Schmidgall,HRT-HOTEL & REST MGMT,374,02-SELF,Required
978-0-7167-7939-1,Non-Book/Strange,Iclicker Student Response System,,Iclicker,HRT-HOTEL & REST MGMT,374,03-ST HILAIRE  JR,Required
978-0-86612-359-4,Paperback,Hospitality Industry Managerial Accounting,7,Schmidgall,HRT-HOTEL & REST MGMT,374,03-ST HILAIRE  JR,Required
,,,,,HRT-HOTEL & REST MGMT,381,01-CHESSER,
978-0-470-19740-0,Paperback,Remarkable Service,2,Culinary Inst,HRT-HOTEL & REST MGMT,382,01-DEWALD,Required
978-0-06-074275-1,Cloth,Setting The Table: The Transforming Power Of Hospi,,Meyer,HRT-HOTEL & REST MGMT,382,01-DEWALD,Recommended
978-0-13-113690-8,Paperback,Restaurant Management,3,Mill,HRT-HOTEL & REST MGMT,382,01-DEWALD,Recommended
978-0-470-19740-0,Paperback,Remarkable Service,2,Culinary Inst,HRT-HOTEL & REST MGMT,382,02-DEWALD,Required
978-0-06-074275-1,Cloth,Setting The Table: The Transforming Power Of Hospi,,Meyer,HRT-HOTEL & REST MGMT,382,02-DEWALD,Recommended
978-0-13-113690-8,Paperback,Restaurant Management,3,Mill,HRT-HOTEL & REST MGMT,382,02-DEWALD,Recommended
,,,,,HRT-HOTEL & REST MGMT,395,01-ANDERSON,
978-1-59330-548-2,Paperback,Strategic Leadership: Essential Concepts,,Merritt,HRT-HOTEL & REST MGMT,410,01-JONES,Required
978-1-59330-548-2,Paperback,Strategic Leadership: Essential Concepts,,Merritt,HRT-HOTEL & REST MGMT,410,02-MERRITT,Required
978-1-59330-548-2,Paperback,Strategic Leadership: Essential Concepts,,Merritt,HRT-HOTEL & REST MGMT,410,03-JONES,Required
,,,,,HRT-HOTEL & REST MGMT,415,01-,
,,,,,HRT-HOTEL & REST MGMT,415,02-,
,,,,,HRT-HOTEL & REST MGMT,415,01-,
,,,,,HRT-HOTEL & REST MGMT,415,02-,
,,,,,HRT-HOTEL & REST MGMT,425,01-LEE,
,,,,,HRT-HOTEL & REST MGMT,425,02-LEE,
978-0-7167-7939-1,Non-Book/Strange,Iclicker Student Response System,,Iclicker,HRT-HOTEL & REST MGMT,474,01-ST HILAIRE  JR,Required
978-0-07-338246-3,Hardback,Essentials Of Corporate Finance,7,Ross,HRT-HOTEL & REST MGMT,474,01-ST HILAIRE  JR,Required
978-0-07-737570-6,Non-Book/Strange,Essentials Of Corporate Finance (Coursesmart),,Ross (Db*),HRT-HOTEL & REST MGMT,474,01-ST HILAIRE  JR,Optional
978-1-4275-2712-7,Non-Book/Strange,Wall Street Journal Print & Online Subscription Co,,Dow Jones,HRT-HOTEL & REST MGMT,474,01-ST HILAIRE  JR,Optional
978-0-7167-7939-1,Non-Book/Strange,Iclicker Student Response System,,Iclicker,HRT-HOTEL & REST MGMT,474,02-ST HILAIRE  JR,Required
978-0-07-338246-3,Hardback,Essentials Of Corporate Finance,7,Ross,HRT-HOTEL & REST MGMT,474,02-ST HILAIRE  JR,Required
978-0-07-737570-6,Non-Book/Strange,Essentials Of Corporate Finance (Coursesmart),,Ross (Db*),HRT-HOTEL & REST MGMT,474,02-ST HILAIRE  JR,Optional
978-1-4275-2712-7,Non-Book/Strange,Wall Street Journal Print & Online Subscription Co,,Dow Jones,HRT-HOTEL & REST MGMT,474,02-ST HILAIRE  JR,Optional
,,,,,HRT-HOTEL & REST MGMT,476,01-Ben Dewald,
,,,,,HRT-HOTEL & REST MGMT,476,03-James Burke,
,,,,,HRT-HOTEL & REST MGMT,476,04-Ben Dewald,
,,,,,HRT-HOTEL & REST MGMT,476,01-Ben Dewald,
,,,,,HRT-HOTEL & REST MGMT,476,03-James Burke,
,,,,,HRT-HOTEL & REST MGMT,476,04-Ben Dewald,
,,,,,HRT-HOTEL & REST MGMT,484,01-SELF,
,,,,,HRT-HOTEL & REST MGMT,499,01-William Lickiss,
,,,,,HRT-HOTEL & REST MGMT,499,02-Michael Hawkins,
,,,,,HRT-HOTEL & REST MGMT,499,01-William Lickiss,
,,,,,HRT-HOTEL & REST MGMT,499,02-Michael Hawkins,
,,,,,HRT-HOTEL & REST MGMT,515,01-Jian (Jane) Zhang,
,,,,,HRT-HOTEL & REST MGMT,515,01-Jian (Jane) Zhang,
978-0-7890-1141-1,Paperback,"Service Quality Management In Hospitality, Tourism",,Kandampully,HRT-HOTEL & REST MGMT,676,01-LEE,Required
,,,,,HRT-HOTEL & REST MGMT,HRT,01-,
,,,,,HRT-HOTEL & REST MGMT,HRT,02-,
978-0-13-500605-4,Non-Book/Strange,American Regional Cooking (Coursesmart Digital),,Heyman (Db*),HRT-HOTEL & REST MGMT,255H,01-KAPOOR,Optional
978-3-8290-0259-2,Cloth,Culinaria: The United States,,Danforth,HRT-HOTEL & REST MGMT,255H,01-KAPOOR,Recommended
978-0-13-170856-3,Hardback,American Regional Cooking,,Heyman,HRT-HOTEL & REST MGMT,255H,01-KAPOOR,Recommended
,,,,,HRT-HOTEL & REST MGMT,281L,01-CHESSER,
,,,,,HRT-HOTEL & REST MGMT,281L,02-STAFF,
,,,,,HRT-HOTEL & REST MGMT,281L,03-STAFF,
,,,,,HRT-HOTEL & REST MGMT,381L,01-CHESSER,
,,,,,HRT-HOTEL & REST MGMT,383L,01-BUTLER,
,,,,,HRT-HOTEL & REST MGMT,383L,02-BRUIN,
978-0-13-093018-7,Paperback,Quality Service: What Every Hospitality Manager Ne,,Martin,HRT-HOTEL & REST MGMT,476S,01-MERRITT,Required
,,,,,HRT-HOTEL & REST MGMT,33193,001-John Self,
,,,,,HRT-HOTEL & REST MGMT,33193,002-,
,,,,,HRT-HOTEL & REST MGMT,33194,002-John Self,
,,,,,HRT-HOTEL & REST MGMT,33218,001-John Self,
,,,,,HRT-HOTEL & REST MGMT,HRT338,01-,
,,,,,HRT-HOTEL & REST MGMT,HRT338,02-,
,,,,,HRT-HOTEL & REST MGMT,HRT676,1-LEE,
,,,,,HRT-HOTEL & REST MGMT,HRT 281,01-,
,,,,,HRT-HOTEL & REST MGMT,HRT 281,02-,
,,,,,HRT-HOTEL & REST MGMT,HRT 299,01-,
,,,,,HRT-HOTEL & REST MGMT,HRT 299,01-,
,,,,,HRT-HOTEL & REST MGMT,HRT 304,01-Zhenxing (Eddie) Mao,
,,,,,HRT-HOTEL & REST MGMT,HRT 410,01-,
,,,,,HRT-HOTEL & REST MGMT,HRT 410,02-,
,,,,,HRT-HOTEL & REST MGMT,HRT 410,03-Margie Jones,
,,,,,HRT-HOTEL & REST MGMT,HRT 474,01-,
,,,,,HRT-HOTEL & REST MGMT,HRT 474,02-,
,,,,,HRT-HOTEL & REST MGMT,HRT 474,03-,
978-1-1211-3427-0,Paperback,History Of World Civilizations (Hst 101- Custom),,Arreola,HST-HISTORY,101,01-ARREOLA,Required
978-1-1211-3427-0,Paperback,History Of World Civilizations (Hst 101- Custom),,Arreola,HST-HISTORY,101,02-ARREOLA,Required
978-0-618-75110-5,Paperback,Human Record Vol I,6,Andrea,HST-HISTORY,102,01-MANSOUR,Required
978-0-312-68294-1,Paperback,History Of World Societies Vol. 1,8,Mckay,HST-HISTORY,102,01-MANSOUR,Required
978-0-312-68691-8,Non-Book/Strange,History Of World Societies Vol 1 To 1715 (Coursesm,8,Mckay (Db*),HST-HISTORY,102,01-MANSOUR,Optional
978-0-618-75110-5,Paperback,Human Record Vol I,6,Andrea,HST-HISTORY,102,02-MANSOUR,Required
978-0-312-68294-1,Paperback,History Of World Societies Vol. 1,8,Mckay,HST-HISTORY,102,02-MANSOUR,Required
978-0-312-68691-8,Non-Book/Strange,History Of World Societies Vol 1 To 1715 (Coursesm,8,Mckay (Db*),HST-HISTORY,102,02-MANSOUR,Optional
978-0-393-14354-6,Kit/Set/Package,"World's Together, World's Apart Vol. 2 W/Companion",3,Tignor*,HST-HISTORY,103,01-MICKEY,Required
978-0-393-91161-9,Paperback,"Worlds Together, Worlds Apart: A Companion Reader",,Pomeranz,HST-HISTORY,103,01-MICKEY,Part
978-0-393-93494-6,Paperback,"Worlds Together, Worlds Apart Vol Two",3,Tignor,HST-HISTORY,103,01-MICKEY,Part
978-0-393-14354-6,Kit/Set/Package,"World's Together, World's Apart Vol. 2 W/Companion",3,Tignor*,HST-HISTORY,103,02-MICKEY,Required
978-0-393-91161-9,Paperback,"Worlds Together, Worlds Apart: A Companion Reader",,Pomeranz,HST-HISTORY,103,02-MICKEY,Part
978-0-393-93494-6,Paperback,"Worlds Together, Worlds Apart Vol Two",3,Tignor,HST-HISTORY,103,02-MICKEY,Part
978-1-1112-9021-4,Kit/Set/Package,Essential World History V. 2 W/Human Record V. 2,6,Duiker*,HST-HISTORY,103,03-SMITH,Required
978-0-618-75111-2,Paperback,Human Record Vol Ii,6,Andrea,HST-HISTORY,103,03-SMITH,Part
978-0-495-90292-8,Paperback,Essential World History V. 2,6,Duiker,HST-HISTORY,103,03-SMITH,Part
978-1-1112-9021-4,Kit/Set/Package,Essential World History V. 2 W/Human Record V. 2,6,Duiker*,HST-HISTORY,103,04-SMITH,Required
978-0-618-75111-2,Paperback,Human Record Vol Ii,6,Andrea,HST-HISTORY,103,04-SMITH,Part
978-0-495-90292-8,Paperback,Essential World History V. 2,6,Duiker,HST-HISTORY,103,04-SMITH,Part
978-1-1330-2310-4,Kit/Set/Package,"Societies, Networks & Trans W/Sources",,Lockhard/Overfield*(Sw2),HST-HISTORY,103,05-Whitten,Required
978-0-395-90407-7,Paperback,Sources Of Twentieth-Century Global History,,Overfield,HST-HISTORY,103,05-Whitten,Part
978-1-4390-8534-9,Paperback,"Societies, Networks & Transitions Vol C",2,Lockard,HST-HISTORY,103,05-Whitten,Part
978-1-4390-8534-9,Paperback,"Societies, Networks & Transitions Vol C",2,Lockard,HST-HISTORY,103,06-Schumacher,Required
978-0-495-91308-5,,Human Record Vol Ii,7,Andrea,HST-HISTORY,103,06-Schumacher,Required
978-0-321-33776-4,Paperback,American People Vol One,7,Nash,HST-HISTORY,201,01-POHLMANN,Required
978-0-07-729268-3,Paperback,After The Fact Vol I,6,Davidson,HST-HISTORY,201,01-POHLMANN,Required
978-0-07-731915-1,Non-Book/Strange,After The Fact The Art Of Historical Detection Vol,6,Davidson (Db*),HST-HISTORY,201,01-POHLMANN,Optional
978-0-07-299611-1,Paperback,After The Fact Vol Ii (W/Cd ),5,Davidson,HST-HISTORY,202,01-LAMPHIER,Required
978-0-7432-9628-1,Paperback,Lies My Teacher Told Me Completely Rev & Updtd,,Loewen,HST-HISTORY,202,01-LAMPHIER,Required
978-0-07-299611-1,Paperback,After The Fact Vol Ii (W/Cd ),5,Davidson,HST-HISTORY,202,02-LAMPHIER,Required
978-0-7432-9628-1,Paperback,Lies My Teacher Told Me Completely Rev & Updtd,,Loewen,HST-HISTORY,202,02-LAMPHIER,Required
978-0-07-299611-1,Paperback,After The Fact Vol Ii (W/Cd ),5,Davidson,HST-HISTORY,202,03-LAMPHIER,Required
978-0-7432-9628-1,Paperback,Lies My Teacher Told Me Completely Rev & Updtd,,Loewen,HST-HISTORY,202,03-LAMPHIER,Required
,,,,,HST-HISTORY,202,04-BATES,
978-0-06-058714-7,Paperback,Uncle Tom's Children,,Wright,HST-HISTORY,202,05-LEWIS,Required
978-0-312-53846-0,Kit/Set/Package,American Promise (Value Ed) Vol. 2 W/Reading The A,4,Roark*,HST-HISTORY,202,05-LEWIS,Required
978-0-312-48947-2,Paperback,American Promise Value Ed Vol Ii,4,Roark,HST-HISTORY,202,05-LEWIS,Part
978-0-312-45968-0,Paperback,Reading The American Past Vol Ii,4,Johnson,HST-HISTORY,202,05-LEWIS,Part
978-0-393-93256-0,Paperback,Give Me Liberty Vol 2 Seagull Ed,2,Foner,HST-HISTORY,202,06-LINDSAY,Required
978-0-19-538041-5,Paperback,Battle Of Ole Miss,,Lambert,HST-HISTORY,202,06-LINDSAY,Required
978-0-393-93256-0,Paperback,Give Me Liberty Vol 2 Seagull Ed,2,Foner,HST-HISTORY,202,07-LINDSAY,Required
978-0-19-538041-5,Paperback,Battle Of Ole Miss,,Lambert,HST-HISTORY,202,07-LINDSAY,Required
978-0-393-93256-0,Paperback,Give Me Liberty Vol 2 Seagull Ed,2,Foner,HST-HISTORY,202,08-LINDSAY,Required
978-0-19-538041-5,Paperback,Battle Of Ole Miss,,Lambert,HST-HISTORY,202,08-LINDSAY,Required
978-0-393-93256-0,Paperback,Give Me Liberty Vol 2 Seagull Ed,2,Foner,HST-HISTORY,202,09-MOLLNO,Required
978-0-495-79992-4,Paperback,Thinking Through The Past Vol Ii,4,Hollitz,HST-HISTORY,202,09-MOLLNO,Required
978-0-321-42167-8,Paperback,Sixties,3,Anderson,HST-HISTORY,202,10-POHLMANN,Required
978-0-07-330702-2,Paperback,Unfinished Nation Vol Ii,5,Brinkley,HST-HISTORY,202,10-POHLMANN,Required
978-0-07-729269-0,Paperback,After The Fact Vol Ii,6,Davidson,HST-HISTORY,202,10-POHLMANN,Required
978-0-07-725268-7,Non-Book/Strange,Unfinished Nation Vol Ii (Coursesmart Digital),5,Brinkley (Db*),HST-HISTORY,202,10-POHLMANN,Optional
978-0-07-731916-8,Non-Book/Strange,After The Fact The Art Of Historical Detection Vol,6,Davidson (Db*),HST-HISTORY,202,10-POHLMANN,Optional
978-0-393-93256-0,Paperback,Give Me Liberty Vol 2 Seagull Ed,2,Foner,HST-HISTORY,202,11-MOLLNO,Required
978-0-495-79992-4,Paperback,Thinking Through The Past Vol Ii,4,Hollitz,HST-HISTORY,202,11-MOLLNO,Required
978-0-393-93256-0,Paperback,Give Me Liberty Vol 2 Seagull Ed,2,Foner,HST-HISTORY,202,12-MOLLNO,Required
978-0-495-79992-4,Paperback,Thinking Through The Past Vol Ii,4,Hollitz,HST-HISTORY,202,12-MOLLNO,Required
978-0-393-19023-6,Kit/Set/Package,Give Me Liberty Seagull Ed. Vol. 2 W/Voices Of Fre,2,Foner*,HST-HISTORY,202,14-MANSOUR,Required
978-0-07-354564-6,Paperback,Taking Sides: American Foreign Policy,5,Bennett,HST-HISTORY,202,14-MANSOUR,Required
978-0-07-731581-8,Non-Book/Strange,Taking Sides: Clashing Views In American Foreign P,5,Bennett (Db*),HST-HISTORY,202,14-MANSOUR,Optional
978-0-393-93108-2,Paperback,Voices Of Freedom Vol 2,2,Foner,HST-HISTORY,202,14-MANSOUR,Part
978-0-393-93256-0,Paperback,Give Me Liberty Vol 2 Seagull Ed,2,Foner,HST-HISTORY,202,14-MANSOUR,Part
978-0-205-30902-3,Paperback,Elements Of Style (W/Index),4,Strunk,HST-HISTORY,300,01-WIRTSCHAFTER,Required
978-0-226-82337-9,Paperback,"Manual For Writers: Term Pap, Thesis, Etc",7,Turabian,HST-HISTORY,300,01-WIRTSCHAFTER,Required
978-0-88295-253-6,Paperback,Going To The Sources,4,Brundage,HST-HISTORY,300,01-WIRTSCHAFTER,Required
,,,,,HST-HISTORY,302,01-,
978-0-618-91506-4,Paperback,Brief History Of Chinese Civilization,2,Schirokauer,HST-HISTORY,303,01-MICKEY,Required
978-0-316-35856-9,Paperback,Blue Lotus,,Herge,HST-HISTORY,303,01-MICKEY,Required
978-0-253-20036-5,Paperback,Golden Ass,,Apuleius,HST-HISTORY,319,01-SMITH,Required
978-0-393-00443-4,Paperback,Selected Satires Of Lucian,,Lucian,HST-HISTORY,319,01-SMITH,Required
978-0-19-518249-1,Paperback,Lost Christianities,,Ehrman,HST-HISTORY,319,01-SMITH,Required
978-0-205-71711-8,Kit/Set/Package,History Of The Roman People W/Mysearchlab,5,Ward*,HST-HISTORY,319,01-SMITH,Required
978-0-205-69527-0,Non-Book/Strange,History Of The Roman People (Coursesmart Digtial),5,Ward (Db*),HST-HISTORY,319,01-SMITH,Optional
978-0-205-69526-3,Paperback,History Of The Roman People,5,Ward,HST-HISTORY,319,01-SMITH,Part
978-0-205-69941-4,Non-Book/Strange,Mysearchlab,,Pearson,HST-HISTORY,319,01-SMITH,Part
978-0-8122-1096-5,Paperback,Daily Life In World Of Charlemagne W/Expd Footnote,,Riche,HST-HISTORY,320,01-SMITH,Required
978-0-451-52857-5,Hardback,Song Of Roland (Trans: Harrison),,Roland,HST-HISTORY,320,01-SMITH,Required
978-0-19-954054-9,Paperback,Consolation Of Philosophy,,Boethius,HST-HISTORY,320,01-SMITH,Required
978-0-19-979697-7,Kit/Set/Package,Worlds Of Medieval Europe W/Beowulf,,Backman*,HST-HISTORY,320,01-SMITH,Required
978-0-201-48937-8,Paperback,Dreams Of Trespass,,Mernissi,HST-HISTORY,330,01-IBRAHIM,Required
978-1-85168-634-6,Paperback,Morocco,,Pennell,HST-HISTORY,330,01-IBRAHIM,Required
978-1-56656-351-2,Paperback,Traveler's History Of North Africa,2,Rogerson,HST-HISTORY,330,01-IBRAHIM,Required
978-1-56512-493-6,Hardback,Hope & Other Dangerous Pursuits,,Lalami,HST-HISTORY,330,01-IBRAHIM,Required
978-0-13-602862-8,Paperback,History Of England Vol Ii,5,Roberts,HST-HISTORY,352,01-SMITH,Required
978-0-15-676750-7,Paperback,Road To Wigan Pier,,Orwell,HST-HISTORY,352,01-SMITH,Required
978-0-618-59496-2,Kit/Set/Package,Competing Visions W/Major Problems In California H,,Cherny/Chan*(Sw),HST-HISTORY,370,01-HOIKKALA,Required
978-0-669-27588-9,Paperback,Major Problems In California History,,Chan,HST-HISTORY,370,01-HOIKKALA,Part
978-0-395-95964-0,Paperback,Competing Visions: History Of California,,Cherny,HST-HISTORY,370,01-HOIKKALA,Part
978-0-618-59496-2,Kit/Set/Package,Competing Visions W/Major Problems In California H,,Cherny/Chan*(Sw),HST-HISTORY,370,02-WALLIS,Required
978-0-8032-5856-3,Paperback,Frontier Lady,,Royce,HST-HISTORY,370,02-WALLIS,Required
978-0-312-53503-2,Paperback,Pocket Guide To Writing In History,6,Rampolla,HST-HISTORY,370,02-WALLIS,Required
978-0-295-95989-4,Paperback,Citizen 13660,,Okubo,HST-HISTORY,370,02-WALLIS,Required
978-0-669-27588-9,Paperback,Major Problems In California History,,Chan,HST-HISTORY,370,02-WALLIS,Part
978-0-395-95964-0,Paperback,Competing Visions: History Of California,,Cherny,HST-HISTORY,370,02-WALLIS,Part
,,,,,HST-HISTORY,370,03-BATES,
,,,,,HST-HISTORY,370,04-BATES,
978-0-618-59496-2,Kit/Set/Package,Competing Visions W/Major Problems In California H,,Cherny/Chan*(Sw),HST-HISTORY,370,05-HOIKKALA,Required
978-0-669-27588-9,Paperback,Major Problems In California History,,Chan,HST-HISTORY,370,05-HOIKKALA,Part
978-0-395-95964-0,Paperback,Competing Visions: History Of California,,Cherny,HST-HISTORY,370,05-HOIKKALA,Part
978-0-618-59496-2,Kit/Set/Package,Competing Visions W/Major Problems In California H,,Cherny/Chan*(Sw),HST-HISTORY,370,06-HOIKKALA,Required
978-0-669-27588-9,Paperback,Major Problems In California History,,Chan,HST-HISTORY,370,06-HOIKKALA,Part
978-0-395-95964-0,Paperback,Competing Visions: History Of California,,Cherny,HST-HISTORY,370,06-HOIKKALA,Part
,,,,,HST-HISTORY,370,07-STAFF,
978-0-520-08230-4,Paperback,Fragmented Metropolis,,Fogelson,HST-HISTORY,371,01-WALLIS,Required
978-0-520-24667-6,Paperback,Whitewashed Adobe,,Deverell,HST-HISTORY,371,01-WALLIS,Required
978-0-312-53503-2,Paperback,Pocket Guide To Writing In History,6,Rampolla,HST-HISTORY,371,01-WALLIS,Required
978-0-8147-3127-7,Paperback,Houses Of History,,Green,HST-HISTORY,390,01-LLOYD,Required
978-0-582-09606-6,Paperback,Global History Of Modern Historiography,,Iggers,HST-HISTORY,390,01-LLOYD,Required
978-0-205-68753-4,Paperback,History & Historians,7,Gilderhus,HST-HISTORY,390,01-LLOYD,Required
978-1-56639-552-6,Paperback,New American History Rev & Expd,,Foner,HST-HISTORY,390,01-LLOYD,Required
978-0-205-69534-8,Non-Book/Strange,History & Historians (Coursesmart),7,Gilderhus (Db*),HST-HISTORY,390,01-LLOYD,Optional
978-0-231-11857-6,Paperback,Gender & The Politics Of History,RV,Scott,HST-HISTORY,390,02-WALLIS,Required
978-0-8147-3127-7,Paperback,Houses Of History,,Green,HST-HISTORY,390,02-WALLIS,Required
978-0-226-82337-9,Paperback,"Manual For Writers: Term Pap, Thesis, Etc",7,Turabian,HST-HISTORY,390,02-WALLIS,Required
978-0-312-45373-2,Paperback,First Peoples,3,Calloway,HST-HISTORY,403,01-HOIKKALA,Required
978-0-252-06305-3,Paperback,Southern Labor & Black Civil Rights,,Honey,HST-HISTORY,407,01-LLOYD,Required
978-1-56584-776-7,Paperback,From The Folks Who Brought You The Weekend,,Murolo,HST-HISTORY,407,01-LLOYD,Required
978-1-59558-015-3,Paperback,Economic Apartheid In America Rev & Updtd,,Collins,HST-HISTORY,407,01-LLOYD,Required
978-1-56639-739-1,Paperback,Striking Steel,,Metzgar,HST-HISTORY,407,01-LLOYD,Required
978-0-06-063056-0,Paperback,Religious History Of America (Rev),,Gaustad,HST-HISTORY,413,01-JOHNSON,Required
,,,,,HST-HISTORY,433,01-SETHIA,
,,,,,HST-HISTORY,433,01-SETHIA,
978-0-8223-3197-1,Paperback,Cuba Reader,,Chomsky,HST-HISTORY,438,01-ARREOLA,Required
978-0-618-78321-2,Paperback,History Of Latin America Vol 2,8,Keen,HST-HISTORY,438,01-ARREOLA,Required
978-0-375-72582-1,Paperback,Looking For History,,Guillermoprieto,HST-HISTORY,438,01-ARREOLA,Required
978-0-06-054567-3,Paperback,My Invented Country,,Allende,HST-HISTORY,438,01-ARREOLA,Required
978-1-85984-066-5,Paperback,Motorcycle Diaries,,Guevara,HST-HISTORY,438,01-ARREOLA,Required
978-1-57392-294-4,Paperback,Russian Intellectual History,,Raeff,HST-HISTORY,450,01-WIRTSCHAFTER,Required
978-0-465-08324-4,Paperback,Sunlight At Midnight,,Lincoln,HST-HISTORY,450,01-WIRTSCHAFTER,Required
978-0-19-283552-9,Paperback,Plays & Petersburg Tales,,Gogol,HST-HISTORY,450,01-WIRTSCHAFTER,Required
978-0-7656-1246-5,Paperback,Anthology Of Russian Literature (W/Cd ),,Rzhevsky,HST-HISTORY,450,01-WIRTSCHAFTER,Required
978-0-312-44673-4,Paperback,Pocket Guide To Writing In History,5,Rampolla,HST-HISTORY,450,01-WIRTSCHAFTER,Optional
978-0-664-22353-3,Paperback,Approaches To Auschwitz,RV,Rubenstein,HST-HISTORY,451,01-WIRTSCHAFTER,Required
978-0-674-00994-3,Paperback,Fires Of Hatred,,Naimark,HST-HISTORY,451,01-WIRTSCHAFTER,Required
978-0-7425-5715-4,Paperback,War & Genocide,2,Bergen,HST-HISTORY,451,01-WIRTSCHAFTER,Required
978-0-312-53503-2,Paperback,Pocket Guide To Writing In History,6,Rampolla,HST-HISTORY,451,01-WIRTSCHAFTER,Optional
,,,,,HST-HISTORY,462,01-,
,,,,,HST-HISTORY,462,03-,
,,,,,HST-HISTORY,462,01-,
,,,,,HST-HISTORY,462,03-,
,,,,,HST-HISTORY,463,01-Judith Anderson,
,,,,,HST-HISTORY,463,01-Judith Anderson,
,,,,,HST-HISTORY,499,01-STAFF,
,,,,,HST-HISTORY,570,01-STAFF,
,,,,,HST-HISTORY,691,01-LLOYD,
,,,,,HST-HISTORY,691,02-LLOYD,
,,,,,HST-HISTORY,691,03-WALLIS,
,,,,,HST-HISTORY,HST 330,01-,
978-0-415-49424-3,Paperback,Economics Of Agricultural Development,2,Norton,IA-INTERNATIONAL AGRIC,101,01-PHILLIPS,Required
978-0-203-85275-0,Non-Book/Strange,Economics Of Agricultural Development (Coursesmart,2,Norton (Db*),IA-INTERNATIONAL AGRIC,101,01-PHILLIPS,Optional
,,,,,IBM-INTERNL BUS & MARKET,200,"01-Wallace, John",
,,,,,IBM-INTERNL BUS & MARKET,200,"02-Wallace, John",
978-0-13-715375-6,Paperback,International Business,5,Wild,IBM-INTERNL BUS & MARKET,300,01-ROXAS,Required
978-0-13-715383-1,Non-Book/Strange,International Business (Coursesmart Digital),5,Wild (Db*),IBM-INTERNL BUS & MARKET,300,01-ROXAS,Optional
978-0-13-715375-6,Paperback,International Business,5,Wild,IBM-INTERNL BUS & MARKET,300,02-ROXAS,Required
978-0-13-715383-1,Non-Book/Strange,International Business (Coursesmart Digital),5,Wild (Db*),IBM-INTERNL BUS & MARKET,300,02-ROXAS,Optional
978-0-13-610246-5,Paperback,Marketing Student Value Ed (Loose-Leaf),10,Armstrong,IBM-INTERNL BUS & MARKET,301,01-MULYANTO,Required
978-0-07-325289-6,Paperback,Marketing (W/Music 2Go Cd),14,Etzel(Sw2)*,IBM-INTERNL BUS & MARKET,301,02-EMILIO,Required
978-1-1112-2178-2,Hardback,Contemporary Marketing,15,Boone,IBM-INTERNL BUS & MARKET,301,03-WHITSON,Required
978-0-13-610243-4,Paperback,Marketing,10,Armstrong,IBM-INTERNL BUS & MARKET,301,04-JUNG,Required
978-0-13-610225-0,Non-Book/Strange,Marketing (Coursesmart),10,Armstrong (Db*),IBM-INTERNL BUS & MARKET,301,04-JUNG,Optional
978-1-1114-0815-2,Kit/Set/Package,Mktg 2010 W/Webtutor,,Lamb*,IBM-INTERNL BUS & MARKET,301,05-ASSUMMA,Required
978-0-538-46824-4,Paperback,Mktg 2010,,Lamb,IBM-INTERNL BUS & MARKET,301,05-ASSUMMA,Part
978-0-538-49622-3,Non-Book/Strange,Webtutor On Blackboard T/A Mktg 2010,,Lamb,IBM-INTERNL BUS & MARKET,301,05-ASSUMMA,Part
978-1-4266-3907-4,Hardback,Marketing (Custom),8,Jain,IBM-INTERNL BUS & MARKET,302,01-BRYANT,Required
,,,,,IBM-INTERNL BUS & MARKET,306,01-KLEWER,
,,,,,IBM-INTERNL BUS & MARKET,306,02-KLEWER,
,,,,,IBM-INTERNL BUS & MARKET,306,03-EMILIO,
978-0-324-56862-2,Hardback,Advertising And Integrated Brand Promotion,5,Oguinn,IBM-INTERNL BUS & MARKET,307,01-MYERS,Required
978-0-324-56862-2,Hardback,Advertising And Integrated Brand Promotion,5,Oguinn,IBM-INTERNL BUS & MARKET,307,02-MYERS,Required
,,,,,IBM-INTERNL BUS & MARKET,307,03-WALLACE,
,,,,,IBM-INTERNL BUS & MARKET,310,01-ASSUMMA,
,,,,,IBM-INTERNL BUS & MARKET,320,01-STAFF,
,,,,,IBM-INTERNL BUS & MARKET,320,02-STAFF,
978-1-4257-1188-7,Paperback,Business Applications A Microcomputer Resource Boo,,Marvasti,IBM-INTERNL BUS & MARKET,320,04-HOSSAIN,Required
978-0-390-66582-9,Paperback,Sales Promotion Essentials,,Bryant,IBM-INTERNL BUS & MARKET,327,01-BRYANT,Required
,,,,,IBM-INTERNL BUS & MARKET,402,01-WHITSON,
978-0-13-615440-2,Paperback,E-Marketing,5,Strauss,IBM-INTERNL BUS & MARKET,403,01-MYERS,Required
978-0-13-615442-6,Non-Book/Strange,E Marketing (Coursesmart Digital),5,Strauss (Db*),IBM-INTERNL BUS & MARKET,403,01-MYERS,Optional
,,,,,IBM-INTERNL BUS & MARKET,405,01-STAFF,
978-0-324-30541-8,Hardback,Basic Marketing Research,6,Churchill,IBM-INTERNL BUS & MARKET,408,01-HOSSAIN,Required
978-0-470-08702-2,Hardback,Marketing Research (W/Spss 16.0 Cd),8,Mcdaniel,IBM-INTERNL BUS & MARKET,408,02-KIRKPATRICK,Required
978-0-470-41621-1,Non-Book/Strange,Marketing Research (Coursesmart Digital),8,Mcdaniel (Db*),IBM-INTERNL BUS & MARKET,408,02-KIRKPATRICK,Optional
